"90","RELIEVE C.A.","1","FLA-1813-A","FLA-SPRAY METALIC GOLD","514","SPRAY","2" 
487","PINTUMARKET C.A.","1","FLA-70-53-C-1","FLA-WALL AZUL FUERTE","505","PINTURAS CAUCHOS","5" 
487","PINTUMARKET C.A.","1","FLA-70-62-1","FLA-WALL VERDE BOSQUE","505","PINTURAS CAUCHOS","4" 
487","PINTUMARKET C.A.","1","FLA-71-43-1","FLA-SPORT ROJO","506","PINTURAS EPOXICOS","8" 
487","PINTUMARKET C.A.","1","FLA-740-F100-1","FLA-CRIL BLANCO ACRILICO","500","PINTURAS ACRILICAS","4" 
487","PINTUMARKET C.A.","1","FLA-740-F800-1","FLA-CRYL NEGRO","500","PINTURAS ACRILICAS","3" 
487","PINTUMARKET C.A.","1","FLA-740-F901-1","FLA-CRYL ALUMINIO MEDIO","500","PINTURAS ACRILICAS","4" 
487","PINTUMARKET C.A.","1","FLA-80-01-1","ALUMINIO EXTERIOR -INTERIOR","502","PINTURAS ALUMINIOS","1" 
487","PINTUMARKET C.A.","1","REG-359-100-3","CAUCHO PROFESIONAL BLANCO","505","PINTURAS CAUCHOS","15" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-072F101-1","ARMONIA INTERIOR BLANCO","505","PINTURAS CAUCHOS","10" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-072F101-5","ARMONIA INTERIOR BLANCO","505","PINTURAS CAUCHOS","4" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-085F001-1","ARMONIA SATINADO BLANCO","505","PINTURAS CAUCHOS","10" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-085F010-1","ARMONIA SATINADO BCO. DURAZNO","505","PINTURAS CAUCHOS","4" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-085F015-1","SATINADO  RAFIA","505","PINTURAS CAUCHOS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-085F031-1","ARMONIA SATINADO NECTARI","505","PINTURAS CAUCHOS","2" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-085F040-1","ARMONIA SATINADO MELON SUAVE","505","PINTURAS CAUCHOS","4" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-085F080-1","ARMONIA SATINADO VERDE CRISTAL","505","PINTURAS CAUCHOS","2" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-085F084-1","ARMONIA SATINADO AGUAMARINA","505","PINTURAS CAUCHOS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-085F104-1","BASE SATINADA COLORES NEUTRA","505","PINTURAS CAUCHOS","12" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-085F2019T-1","ARMONIA SATINADO REFLEJOS","505","PINTURAS CAUCHOS","2" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-085F2410T-1","ARMONIA SATINADO ARMENIA","505","PINTURAS CAUCHOS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-582F100-1","ARMONIA EXTERIOR BLANCO","505","PINTURAS CAUCHOS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-582F100-5","ARMONIA EXTERIOR BLANCO","505","PINTURAS CAUCHOS","5" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-582F154-1","ARMONIA EXTERIOR MAGNOLIA","505","PINTURAS CAUCHOS","3" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","ARM-582F244-1","ARMONIA EXTERIOR BAMBU","505","PINTURAS CAUCHOS","3" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-10-82-1","FONDO P/HERRERIA ROJO","501","FONDOS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-10-84-1","FONDO P/HERRERIA GRIS","501","FONDOS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-10-84-5","FONDO P/HERRERIA GRIS","501","FONDOS","8" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-10-91-4","FONDO NEGRO","501","FONDOS","2" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-10-91-5","FONDO PARA HERRERIA NEGRO","501","FONDOS","16" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-11-11-4","FONDO PROTECTOR BLANCO","501","FONDOS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-12-1","FLA-GLOSS BLANCO OSTRA","507","PINTURAS ESMALTES","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-21-1","FLA-GLOSS MARFIL SUAVE","507","PINTURAS ESMALTES","12" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-21-4","FLA-GLOSS MARFIL SUAVE","507","PINTURAS ESMALTES","3" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-23-1","FLA-GLOSS AMARILLO CATERPILLA","507","PINTURAS ESMALTES","2" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-23-4","FLA-GLOSS AMARILLO CATERPILLA","507","PINTURAS ESMALTES","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-28-1","FLA-GLOSS TERRACOTA","507","PINTURAS ESMALTES","2" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-31-1","FLA-GLOSS NARANJA","507","PINTURAS ESMALTES","2" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-31-4","FLA-GLOSS NARANJA","507","PINTURAS ESMALTES","10" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-35-1","FLA-GLOSS GRIS MEDIO","507","PINTURAS ESMALTES","11" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-42-1","FLA-GLOSS ROJO CEREZA","507","PINTURAS ESMALTES","6" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-61-1","FLA-GLOSS VERDE SELVA","507","PINTURAS ESMALTES","8" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-61-4","FLA-GLOSS VERDE SELVA","507","PINTURAS ESMALTES","4" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-71-1","FLA-GLOSS AVELLANA CLARO","507","PINTURAS ESMALTES","2" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-72-1","FLA-GLOSS CAOBA","507","PINTURAS ESMALTES","3" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-82-1","FLA-GLOSS GRIS MACHETE","507","PINTURAS ESMALTES","8" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-82-4","FLA-GLOSS GRIS MACHETE","507","PINTURAS ESMALTES","9" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-83-1","FLA-GLOSS GRIS MEDIO","507","PINTURAS ESMALTES","8" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-20-91-1","FLA-GLOSS NEGRO","507","PINTURAS ESMALTES","18" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-320-040-4","BARNIZ P/MADERA CAOBA CLARO","800","BARNICES","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-355-001-1","FLA-WALL SATINADO BLANCO","505","PINTURAS CAUCHOS","5" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-355-013-1","REGIONAL SATINADO ROSA INTENSO","505","PINTURAS CAUCHOS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-355-021-1","FLA-WALL SATINADO BEIGE TAMPIC","505","PINTURAS CAUCHOS","6" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-355-105-1","FLA-WALL SATINADO BLANCO OSTRA","505","PINTURAS CAUCHOS","5" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-355-113-1","FLA-WALL SATINADO ROSADO CLARO","505","PINTURAS CAUCHOS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-355-150-1","FLA WALL SAT AZUL CASCADA","505","PINTURAS CAUCHOS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-355-160-1","FLA-WALL SAT.SABILA","505","PINTURAS CAUCHOS","5" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-355-2039T-1","FLA-WALL SATINADO AMARILLO NAN","505","PINTURAS CAUCHOS","6" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-355-2044P-1","FLA-WALL SATINADO MARFIL TRIGO","505","PINTURAS CAUCHOS","4" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-017-1","FLA-WALL MALVA","505","PINTURAS CAUCHOS","4" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-081-1","FLA-WALL GRIS CEMENTO","505","PINTURAS CAUCHOS","2" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-101-1","FLA-WALL BASE COLORES MEDIOS","505","PINTURAS CAUCHOS","6" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-104-1","FLA-WALL BASE COLORES NEUTRA","505","PINTURAS CAUCHOS","22" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-105-1","FLA-WALL BASE COLORES OSCUROS","505","PINTURAS CAUCHOS","12" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-11-1","FLA-WALL BLANCO","505","PINTURAS CAUCHOS","12" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-11-5","FLA-WALL BLANCO","505","PINTURAS CAUCHOS","20" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-21-1","FLA-WALL BEIGE SAHARA","505","PINTURAS CAUCHOS","7" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-23-1","FLA-WALL MARFIL","505","PINTURAS CAUCHOS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-23-5","FLA-WALL MARFIL","505","PINTURAS CAUCHOS","6" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-29-1","FLA-WALL AMARILLO SOL","505","PINTURAS CAUCHOS","2" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-41-1","FLA-WALL ROJO TEJA","505","PINTURAS CAUCHOS","6" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-70-62-1","FLA-WALL VERDE BOSQUE","505","PINTURAS CAUCHOS","3" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","FLA-717-992-1","ACRILICO NEGRO","500","PINTURAS ACRILICAS","4" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","PRE-505-2403T-1","AZUL TRISTE","599","PINTURAS PREPARADAS","2" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","PRE-505-2465P-1","MAR AZUL","599","PINTURAS PREPARADAS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","PRE-505-2536T-1","MENTOL","599","PINTURAS PREPARADAS","1" 
490","INVERSIONES EL JARDIN DEL COLOR C.A","1","REG-357-100-3","CAUCHO MAS COLOR BLANCO","505","PINTURAS CAUCHOS","10" 
4"95","EMPRESA POR ASIGNAR","0","ARM-026F617-1","SUPER ESMALTE ARM. GRIS CENIZA","507","PINTURAS ESMALTES","531" 
4"95","EMPRESA POR ASIGNAR","0","ARM-026F810-1","SUPER ESMALTE NEGRO","507","PINTURAS ESMALTES","371" 
4"95","EMPRESA POR ASIGNAR","0","ARM-072F2026T-1","ARMONIA INTERIOR RAYO SOLAR","505","PINTURAS CAUCHOS","271" 
4"95","EMPRESA POR ASIGNAR","0","ARM-072F214-1","ARMONIA INTERIOR MELON CLARO","505","PINTURAS CAUCHOS","2123" 
4"95","EMPRESA POR ASIGNAR","0","ARM-582F389-1","ARMONIA EXTERIOR ROJO PETALO","505","PINTURAS CAUCHOS","253" 
4"95","EMPRESA POR ASIGNAR","0","FLA-20-11-1","FLA-GLOSS BLANCO","507","PINTURAS ESMALTES","4" 
4"95","EMPRESA POR ASIGNAR","0","FLA-320-030-1","BARNIZ PARA MADERA NATURAL","800","BARNICES","1625" 
4"95","EMPRESA POR ASIGNAR","0","FLA-320-030-4","BARNIZ NATURAL","800","BARNICES","1892" 
4"95","EMPRESA POR ASIGNAR","0","FLA-320-050-1","BARNIZ CAOBA OSCURO FLAMUKO","800","BARNICES","240" 
4"95","EMPRESA POR ASIGNAR","0","FLA-320-060-1","BARNIZ NOGAL","800","BARNICES","488" 
4"95","EMPRESA POR ASIGNAR","0","REG-359-105-3","CAUCHO REGIONAL BLANCO OSTRA","505","PINTURAS CAUCHOS","52" 
4"95","EMPRESA POR ASIGNAR","0","REG-359-131-3","CAUCHO REGIONAL MANDARINA","505","PINTURAS CAUCHOS","1" 
4"95","EMPRESA POR ASIGNAR","0","REG-359-141-3","CAUCHO PROF ROJO ADOBE","505","PINTURAS CAUCHOS","3" 
4"95","EMPRESA POR ASIGNAR","0","REG-359-165-1","REGIONAL CAUCHO TURQ.IMPERIAL","505","PINTURAS CAUCHOS","66" 
496","LTP PINTURAS ORINOKYA","0","ARM-026F100-1","ARMONIA SUPER ESMALTE BLANCO","507","PINTURAS ESMALTES","8" 
496","LTP PINTURAS ORINOKYA","0","ARM-026F100-4","ARMONIA SUPER ESMALTE BLANCO","507","PINTURAS ESMALTES","1" 
496","LTP PINTURAS ORINOKYA","0","ARM-026F105-1","ARM.SUPER ESMALTE BLA.OSTRA","507","PINTURAS ESMALTES","14" 
496","LTP PINTURAS ORINOKYA","0","ARM-026F208-1","ARMONIA SUPER ESMA.ARAGUANEY 1","507","PINTURAS ESMALTES","12" 
496","LTP PINTURAS ORINOKYA","0","ARM-072F101-1","ARMONIA INTERIOR BLANCO","505","PINTURAS CAUCHOS","1" 
496","LTP PINTURAS ORINOKYA","0","ARM-072F105-1","ARMONIA INTERIOR BLANCO OSTRA","505","PINTURAS CAUCHOS","7" 
496","LTP PINTURAS ORINOKYA","0","ARM-072F113-1","ARMONIA INTERIOR ROSA SERENA","505","PINTURAS CAUCHOS","9" 
496","LTP PINTURAS ORINOKYA","0","ARM-072F140-1","ARMONIA INTERIOR MARFIL SUAVE","505","PINTURAS CAUCHOS","11" 
496","LTP PINTURAS ORINOKYA","0","ARM-072F142-1","ARMONIA INTERIOR DURAZNO TIERN","505","PINTURAS CAUCHOS","16" 
496","LTP PINTURAS ORINOKYA","0","ARM-072F2069D-1","ARMONIA INTERIOR MANDARINA","505","PINTURAS CAUCHOS","4" 
496","LTP PINTURAS ORINOKYA","0","ARM-072F214-1","ARMONIA INTERIOR MELON CLARO","505","PINTURAS CAUCHOS","10" 
496","LTP PINTURAS ORINOKYA","0","ARM-072F2374T-1","ARMONIA INTERIOR ETERNO AZUL","505","PINTURAS CAUCHOS","11" 
496","LTP PINTURAS ORINOKYA","0","ARM-072F2481D-1","ARMONIA INTERIOR JAMAICA","505","PINTURAS CAUCHOS","9" 
496","LTP PINTURAS ORINOKYA","0","ARM-072F600-1","ARMONIA INTERIOR VEREDA","505","PINTURAS CAUCHOS","10" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F001-1","ARMONIA SATINADO BLANCO","505","PINTURAS CAUCHOS","2" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F010-1","ARMONIA SATINADO BCO. DURAZNO","505","PINTURAS CAUCHOS","2" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F015-1","SATINADO  RAFIA","505","PINTURAS CAUCHOS","8" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F040-1","ARMONIA SATINADO MELON SUAVE","505","PINTURAS CAUCHOS","12" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F080-1","ARMONIA SATINADO VERDE CRISTAL","505","PINTURAS CAUCHOS","5" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F085-1","ARMONIA SATINADO AGUACATE","505","PINTURAS CAUCHOS","4" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F100-1","BASE SATINADA COLORES CLAROS","505","PINTURAS CAUCHOS","1" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F101-1","ARMONIA SATINADO BASE C/MEDIOS","505","PINTURAS CAUCHOS","3" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F104-1","BASE SATINADA COLORES NEUTRA","505","PINTURAS CAUCHOS","30" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F2019T-1","ARMONIA SATINADO REFLEJOS","505","PINTURAS CAUCHOS","12" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F2043P-1","ARMONIA SATINADO BRILLO DORADO","505","PINTURAS CAUCHOS","8" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F2185P-1","ARMONIA SATINADO SE/ORITA","505","PINTURAS CAUCHOS","13" 
496","LTP PINTURAS ORINOKYA","0","ARM-085F2503D-1","ARMONIA SATINADO VERDE BERILO","505","PINTURAS CAUCHOS","2" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F071-1","ARMONIA EXTERIOR COCOA","505","PINTURAS CAUCHOS","8" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F100-1","ARMONIA EXTERIOR BLANCO","505","PINTURAS CAUCHOS","19" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F101-1","BASE EXTERIOR COLORES CLAROS","505","PINTURAS CAUCHOS","1" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F104-1","BASE EXTERIOR COLORES NEUTRO","505","PINTURAS CAUCHOS","1" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F105-1","BASE EXTERIOR COLORES OSCUROS","505","PINTURAS CAUCHOS","13" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F107-1","ARMONIA EXTERIOR BASE C/MEDIOS","505","PINTURAS CAUCHOS","6" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F154-1","ARMONIA EXTERIOR MAGNOLIA","505","PINTURAS CAUCHOS","3" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F210-1","ARMONIA EXTERIOR CREMA ANTE","505","PINTURAS CAUCHOS","7" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F244-1","ARMONIA EXTERIOR BAMBU","505","PINTURAS CAUCHOS","4" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F2476C-1","ARMONIA EXTERIOR MAR","505","PINTURAS CAUCHOS","1" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F2805C-1","ARMONIA EXTERIOR AVELLANA","505","PINTURAS CAUCHOS","4" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F491-1","ARMONIA EXTERIOR AZUL CROMO","505","PINTURAS CAUCHOS","5" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F496-1","ARMONIA EXTERIOR TURQUESA REAL","505","PINTURAS CAUCHOS","3" 
496","LTP PINTURAS ORINOKYA","0","ARM-582F515-1","ARMONIA EXTERIOR AVOCADO","505","PINTURAS CAUCHOS","2" 
496","LTP PINTURAS ORINOKYA","0","ARM-65-12-E-5","PASTA PROFESIONAL ARMONIA","505","PINTURAS CAUCHOS","5" 
496","LTP PINTURAS ORINOKYA","0","CCA-1900-KX-4","COLORANTE WHITE","517","TINTAS","9.03" 
496","LTP PINTURAS ORINOKYA","0","CCA-1912-AXX-4","COLORANTE YELLOW","517","TINTAS","3" 
496","LTP PINTURAS ORINOKYA","0","CCA-1921-D-4","COLORANTE THALO GREEN","517","TINTAS","11.367" 
496","LTP PINTURAS ORINOKYA","0","CCA-1932-E-4","COLORANTE THALO BLUE","517","TINTAS","3.82" 
496","LTP PINTURAS ORINOKYA","0","CCA-1935-F-4","COLORANTE RED OXIDE","517","TINTAS","11.5" 
496","LTP PINTURAS ORINOKYA","0","CCA-1948-RH-4","COLORANTE RED RH","517","TINTAS",".75" 
496","LTP PINTURAS ORINOKYA","0","CCA-1949-V-4","COLORANTE MAGENTA","517","TINTAS",".032" 
496","LTP PINTURAS ORINOKYA","0","CCA-1982-M-4","COLORANTE MAGENTA","517","TINTAS",".007" 
496","LTP PINTURAS ORINOKYA","0","CCA-1988-L-4","COLORANTE RAW UMBER","517","TINTAS","10.62" 
496","LTP PINTURAS ORINOKYA","0","FLA-000-000-1","TALCO INDUSTRIAL","602","FERRETERIAS OTRAS","2.675" 
496","LTP PINTURAS ORINOKYA","0","FLA-10-82-1","FONDO P/HERRERIA ROJO","501","FONDOS","19" 
496","LTP PINTURAS ORINOKYA","0","FLA-10-82-4","FONDO P/HERRERIA ROJO","501","FONDOS","1" 
496","LTP PINTURAS ORINOKYA","0","FLA-10-84-1","FONDO P/HERRERIA GRIS","501","FONDOS","14" 
496","LTP PINTURAS ORINOKYA","0","FLA-10-84-4","FONDO P/HERRERIA GRIS","501","FONDOS","1" 
496","LTP PINTURAS ORINOKYA","0","FLA-10-91-1","FONDO P/HERRERIA NEGRO","501","FONDOS","10" 
496","LTP PINTURAS ORINOKYA","0","FLA-10-91-4","FONDO NEGRO","501","FONDOS","1" 
496","LTP PINTURAS ORINOKYA","0","FLA-11-11-1","FONDO PROTECTOR BLANCO","501","FONDOS","12" 
496","LTP PINTURAS ORINOKYA","0","FLA-11-11-4","FONDO PROTECTOR BLANCO","501","FONDOS","37" 
496","LTP PINTURAS ORINOKYA","0","FLA-169-100-1","SELLADOR NITRO LISTO PARA USAR","802","SELLADORES PARA MADERA","6" 
496","LTP PINTURAS ORINOKYA","0","FLA-17-00-1","FONDO ECOLOG/ANTIALCALINO","501","FONDOS","1" 
496","LTP PINTURAS ORINOKYA","0","FLA-17-00-5","FONDO ECOLOGICO ANTIALCALINO","501","FONDOS","3" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-01-1","FLA-GLOSS TRANSPARENTE","507","PINTURAS ESMALTES","5" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-042-1","FLA-GLOSS ROJO CEREZA NUEVO.","507","PINTURAS ESMALTES","3" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-072-1","FLA-GLOSS CAOBA","507","PINTURAS ESMALTES","4" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-072-4","ESMALTE FLA-GLOSS CAOBA","507","PINTURAS ESMALTES","13" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-081-1","FLA-GLOSS GRIS CLARO 1/1","507","PINTURAS ESMALTES","6" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-081-4","ESMALTE FLA-GLOSS GRIS CLARO","507","PINTURAS ESMALTES","3" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-11-1","FLA-GLOSS BLANCO","507","PINTURAS ESMALTES","47" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-11-4","FLA-GLOSS BLANCO","507","PINTURAS ESMALTES","32" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-21-1","FLA-GLOSS MARFIL SUAVE","507","PINTURAS ESMALTES","7" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-21-4","FLA-GLOSS MARFIL SUAVE","507","PINTURAS ESMALTES","29" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-23-1","FLA-GLOSS AMARILLO CATERPILLA","507","PINTURAS ESMALTES","7" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-24-1","FLA-GLOSS AMARILLO","507","PINTURAS ESMALTES","11" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-24-4","FLA-GLOSS AMARILLO","507","PINTURAS ESMALTES","8" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-28-1","FLA-GLOSS TERRACOTA","507","PINTURAS ESMALTES","4" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-51-1","FLA-GLOSS AZUL BAHIA","507","PINTURAS ESMALTES","7" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-54-1","FLA-GLOSS AZUL MEDIO","507","PINTURAS ESMALTES","12" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-61-1","FLA-GLOSS VERDE SELVA","507","PINTURAS ESMALTES","8" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-66-1","FLA-GLOSS VERE TILO","507","PINTURAS ESMALTES","13" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-66-4","FLA-GLOSS VERE TILO","507","PINTURAS ESMALTES","6" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-71-4","FLA-GLOSS AVELLANA CLARO","507","PINTURAS ESMALTES","5" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-82-4","FLA-GLOSS GRIS MACHETE","507","PINTURAS ESMALTES","34" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-91-1","FLA-GLOSS NEGRO","507","PINTURAS ESMALTES","18" 
496","LTP PINTURAS ORINOKYA","0","FLA-20-91-4","FLA-GLOSS NEGRO","507","PINTURAS ESMALTES","3" 
496","LTP PINTURAS ORINOKYA","0","FLA-320-020-1","BARNIZ PARA MADERA MATE","800","BARNICES","22" 
496","LTP PINTURAS ORINOKYA","0","FLA-320-020-4","BARNIZ PARA MADERA MATE","800","BARNICES","2" 
496","LTP PINTURAS ORINOKYA","0","FLA-320-030-1","BARNIZ PARA MADERA NATURAL","800","BARNICES","1" 
496","LTP PINTURAS ORINOKYA","0","FLA-320-030-4","BARNIZ NATURAL","800","BARNICES","8" 
496","LTP PINTURAS ORINOKYA","0","FLA-320-040-1","BARNIZ PARA MADERA CAOBA CLARO","800","BARNICES","13" 
496","LTP PINTURAS ORINOKYA","0","FLA-320-040-4","BARNIZ P/MADERA CAOBA CLARO","800","BARNICES","4" 
496","LTP PINTURAS ORINOKYA","0","FLA-320-050-1","BARNIZ CAOBA OSCURO FLAMUKO","800","BARNICES","5" 
496","LTP PINTURAS ORINOKYA","0","FLA-320-060-1","BARNIZ NOGAL","800","BARNICES","29" 
496","LTP PINTURAS ORINOKYA","0","FLA-320-060-4","BARNIZ BRILLANTE NOGAL","800","BARNICES","12" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-001-1","FLA-WALL SATINADO BLANCO","505","PINTURAS CAUCHOS","8" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-013-1","REGIONAL SATINADO ROSA INTENSO","505","PINTURAS CAUCHOS","10" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-021-1","FLA-WALL SATINADO BEIGE TAMPIC","505","PINTURAS CAUCHOS","12" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-031-1","FLA-WALL SAT.LILA CLARO","505","PINTURAS CAUCHOS","10" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-050-1","FLA-WALL SATINADO ROJO BESO","505","PINTURAS CAUCHOS","2" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-070-1","FLA-WALL SATINADO VERDE MANZAN","505","PINTURAS CAUCHOS","4" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-105-1","FLA-WALL SATINADO BLANCO OSTRA","505","PINTURAS CAUCHOS","2" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-113-1","FLA-WALL SATINADO ROSADO CLARO","505","PINTURAS CAUCHOS","4" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-150-1","FLA WALL SAT AZUL CASCADA","505","PINTURAS CAUCHOS","3" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-160-1","FLA-WALL SAT.SABILA","505","PINTURAS CAUCHOS","1" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-170-1","FLA-WALL SAT CHOCOLATE","505","PINTURAS CAUCHOS","4" 
496","LTP PINTURAS ORINOKYA","0","FLA-355-2044P-1","FLA-WALL SATINADO MARFIL TRIGO","505","PINTURAS CAUCHOS","16" 
